the minbytes is 67108864, maxbytes is 67108864, iters is 5, warmup_iters is 2
data_size(Bytes): | aveg_time(us): | alg_bandwidth(GB/s): | check_result:
67108864          | 1022.89        | 65.60699             | NULL
67108864          | 1023.04        | 65.59750             | NULL
67108864          | 1022.06        | 65.66065             | NULL
67108864          | 1022.30        | 65.64498             | NULL
67108864          | 1022.38        | 65.63985             | NULL
67108864          | 1022.12        | 65.65654             | NULL
67108864          | 1022.73        | 65.61751             | NULL
67108864          | 1021.56        | 65.69228             | NULL
67108864          | 1022.48        | 65.63317             | NULL
67108864          | 1022.60        | 65.62598             | NULL
67108864          | 1021.92        | 65.66913             | NULL
67108864          | 1022.13        | 65.65577             | NULL
67108864          | 1021.98        | 65.66554             | NULL
67108864          | 1022.20        | 65.65166             | NULL
67108864          | 1022.24        | 65.64858             | NULL
67108864          | 1022.17        | 65.65346             | NULL
67108864          | 1022.10        | 65.65783             | NULL
67108864          | 1022.26        | 65.64729             | NULL
67108864          | 1022.00        | 65.66425             | NULL
67108864          | 1021.97        | 65.66631             | NULL
67108864          | 1023.11        | 65.59288             | NULL
67108864          | 1022.11        | 65.65731             | NULL
67108864          | 1021.40        | 65.70308             | NULL
67108864          | 1021.63        | 65.68790             | NULL
67108864          | 1022.49        | 65.63265             | NULL
67108864          | 1022.76        | 65.61520             | NULL
67108864          | 1022.32        | 65.64395             | NULL
67108864          | 1022.63        | 65.62367             | NULL
67108864          | 1022.60        | 65.62572             | NULL
67108864          | 1022.22        | 65.65012             | NULL
67108864          | 1021.77        | 65.67890             | NULL
67108864          | 1021.27        | 65.71132             | NULL
67108864          | 1022.12        | 65.65654             | NULL
67108864          | 1021.63        | 65.68790             | NULL
67108864          | 1021.80        | 65.67736             | NULL
67108864          | 1022.10        | 65.65783             | NULL
67108864          | 1022.45        | 65.63548             | NULL
67108864          | 1021.83        | 65.67530             | NULL
67108864          | 1022.61        | 65.62521             | NULL
67108864          | 1021.47        | 65.69845             | NULL
67108864          | 1021.16        | 65.71852             | NULL
67108864          | 1022.35        | 65.64164             | NULL
67108864          | 1022.35        | 65.64164             | NULL
67108864          | 1020.96        | 65.73088             | NULL
67108864          | 1021.35        | 65.70591             | NULL
67108864          | 1021.93        | 65.66888             | NULL
67108864          | 1022.50        | 65.63214             | NULL
67108864          | 1021.99        | 65.66502             | NULL
67108864          | 1021.94        | 65.66810             | NULL
67108864          | 1022.22        | 65.65037             | NULL
67108864          | 1022.30        | 65.64472             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1022.46        | 65.63445             | NULL
67108864          | 1022.22        | 65.65012             | NULL
67108864          | 1023.31        | 65.58032             | NULL
67108864          | 1022.01        | 65.66374             | NULL
67108864          | 1021.39        | 65.70334             | NULL
67108864          | 1021.20        | 65.71595             | NULL
67108864          | 1022.35        | 65.64190             | NULL
67108864          | 1022.54        | 65.62983             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1022.25        | 65.64832             | NULL
67108864          | 1022.26        | 65.64781             | NULL
67108864          | 1022.61        | 65.62495             | NULL
67108864          | 1022.04        | 65.66194             | NULL
67108864          | 1022.25        | 65.64807             | NULL
67108864          | 1021.96        | 65.66708             | NULL
67108864          | 1022.32        | 65.64370             | NULL
67108864          | 1021.94        | 65.66836             | NULL
67108864          | 1021.84        | 65.67427             | NULL
67108864          | 1022.45        | 65.63523             | NULL
67108864          | 1022.63        | 65.62367             | NULL
67108864          | 1021.86        | 65.67299             | NULL
67108864          | 1022.94        | 65.60417             | NULL
67108864          | 1022.54        | 65.62957             | NULL
67108864          | 1021.34        | 65.70669             | NULL
67108864          | 1021.50        | 65.69639             | NULL
67108864          | 1022.67        | 65.62136             | NULL
67108864          | 1022.91        | 65.60596             | NULL
67108864          | 1021.66        | 65.68636             | NULL
67108864          | 1021.34        | 65.70643             | NULL
67108864          | 1022.01        | 65.66374             | NULL
67108864          | 1022.33        | 65.64318             | NULL
67108864          | 1022.18        | 65.65295             | NULL
67108864          | 1021.76        | 65.67968             | NULL
67108864          | 1021.85        | 65.67376             | NULL
67108864          | 1021.96        | 65.66708             | NULL
67108864          | 1021.96        | 65.66657             | NULL
67108864          | 1022.48        | 65.63317             | NULL
67108864          | 1022.38        | 65.64010             | NULL
67108864          | 1022.04        | 65.66194             | NULL
67108864          | 1022.23        | 65.64935             | NULL
67108864          | 1022.00        | 65.66451             | NULL
67108864          | 1022.07        | 65.65988             | NULL
67108864          | 1022.00        | 65.66399             | NULL
67108864          | 1021.58        | 65.69125             | NULL
67108864          | 1021.45        | 65.69973             | NULL
67108864          | 1021.71        | 65.68276             | NULL
67108864          | 1022.14        | 65.65551             | NULL
67108864          | 1021.83        | 65.67504             | NULL
67108864          | 1022.35        | 65.64164             | NULL
67108864          | 1021.90        | 65.67042             | NULL
67108864          | 1021.93        | 65.66888             | NULL
67108864          | 1022.07        | 65.65962             | NULL
67108864          | 1022.13        | 65.65603             | NULL
67108864          | 1021.78        | 65.67813             | NULL
67108864          | 1021.36        | 65.70539             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1022.34        | 65.64241             | NULL
67108864          | 1021.98        | 65.66528             | NULL
67108864          | 1021.81        | 65.67659             | NULL
67108864          | 1022.12        | 65.65680             | NULL
67108864          | 1022.54        | 65.62983             | NULL
67108864          | 1021.86        | 65.67299             | NULL
67108864          | 1022.26        | 65.64755             | NULL
67108864          | 1022.06        | 65.66039             | NULL
67108864          | 1022.46        | 65.63471             | NULL
67108864          | 1022.78        | 65.61391             | NULL
67108864          | 1022.29        | 65.64575             | NULL
67108864          | 1022.40        | 65.63830             | NULL
67108864          | 1022.40        | 65.63856             | NULL
67108864          | 1021.44        | 65.69999             | NULL
67108864          | 1022.20        | 65.65115             | NULL
67108864          | 1022.27        | 65.64704             | NULL
67108864          | 1022.33        | 65.64292             | NULL
67108864          | 1021.94        | 65.66836             | NULL
67108864          | 1022.12        | 65.65654             | NULL
67108864          | 1022.72        | 65.61803             | NULL
67108864          | 1021.93        | 65.66862             | NULL
67108864          | 1022.71        | 65.61854             | NULL
67108864          | 1022.96        | 65.60263             | NULL
67108864          | 1021.92        | 65.66913             | NULL
67108864          | 1021.52        | 65.69485             | NULL
67108864          | 1022.06        | 65.66065             | NULL
67108864          | 1021.36        | 65.70539             | NULL
67108864          | 1022.30        | 65.64498             | NULL
67108864          | 1022.36        | 65.64138             | NULL
67108864          | 1021.83        | 65.67530             | NULL
67108864          | 1022.33        | 65.64292             | NULL
67108864          | 1022.36        | 65.64112             | NULL
67108864          | 1021.79        | 65.67762             | NULL
67108864          | 1022.66        | 65.62187             | NULL
67108864          | 1022.41        | 65.63805             | NULL
67108864          | 1021.94        | 65.66785             | NULL
67108864          | 1022.24        | 65.64909             | NULL
67108864          | 1022.10        | 65.65808             | NULL
67108864          | 1022.42        | 65.63728             | NULL
67108864          | 1022.65        | 65.62239             | NULL
67108864          | 1022.51        | 65.63138             | NULL
67108864          | 1021.64        | 65.68713             | NULL
67108864          | 1021.94        | 65.66785             | NULL
67108864          | 1022.26        | 65.64729             | NULL
67108864          | 1022.51        | 65.63138             | NULL
67108864          | 1022.67        | 65.62136             | NULL
67108864          | 1022.42        | 65.63728             | NULL
67108864          | 1022.68        | 65.62085             | NULL
67108864          | 1021.99        | 65.66477             | NULL
67108864          | 1022.42        | 65.63753             | NULL
67108864          | 1022.71        | 65.61854             | NULL
67108864          | 1022.07        | 65.65962             | NULL
67108864          | 1022.18        | 65.65295             | NULL
67108864          | 1022.44        | 65.63625             | NULL
67108864          | 1022.06        | 65.66065             | NULL
67108864          | 1022.12        | 65.65654             | NULL
67108864          | 1022.40        | 65.63856             | NULL
67108864          | 1021.56        | 65.69279             | NULL
67108864          | 1022.47        | 65.63420             | NULL
67108864          | 1022.61        | 65.62521             | NULL
67108864          | 1022.34        | 65.64267             | NULL
67108864          | 1022.71        | 65.61854             | NULL
67108864          | 1022.29        | 65.64575             | NULL
67108864          | 1021.61        | 65.68945             | NULL
67108864          | 1022.58        | 65.62701             | NULL
67108864          | 1021.11        | 65.72161             | NULL
67108864          | 1021.91        | 65.66990             | NULL
67108864          | 1022.54        | 65.62931             | NULL
67108864          | 1021.56        | 65.69279             | NULL
67108864          | 1021.78        | 65.67839             | NULL
67108864          | 1022.06        | 65.66039             | NULL
67108864          | 1022.57        | 65.62777             | NULL
67108864          | 1022.45        | 65.63523             | NULL
67108864          | 1022.34        | 65.64241             | NULL
67108864          | 1022.08        | 65.65911             | NULL
67108864          | 1021.90        | 65.67093             | NULL
67108864          | 1021.86        | 65.67324             | NULL
67108864          | 1022.16        | 65.65372             | NULL
67108864          | 1022.72        | 65.61828             | NULL
67108864          | 1022.23        | 65.64935             | NULL
67108864          | 1021.84        | 65.67427             | NULL
67108864          | 1022.03        | 65.66246             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1022.16        | 65.65397             | NULL
67108864          | 1022.24        | 65.64858             | NULL
67108864          | 1021.87        | 65.67273             | NULL
67108864          | 1022.12        | 65.65680             | NULL
67108864          | 1022.15        | 65.65474             | NULL
67108864          | 1022.45        | 65.63548             | NULL
67108864          | 1022.87        | 65.60853             | NULL
67108864          | 1022.20        | 65.65140             | NULL
67108864          | 1021.90        | 65.67093             | NULL
67108864          | 1022.73        | 65.61726             | NULL
67108864          | 1022.30        | 65.64498             | NULL
67108864          | 1023.16        | 65.58955             | NULL
67108864          | 1021.91        | 65.67016             | NULL
67108864          | 1022.29        | 65.64575             | NULL
67108864          | 1021.38        | 65.70385             | NULL
67108864          | 1023.14        | 65.59134             | NULL
67108864          | 1022.51        | 65.63163             | NULL
67108864          | 1022.15        | 65.65448             | NULL
67108864          | 1021.80        | 65.67710             | NULL
67108864          | 1022.08        | 65.65885             | NULL
67108864          | 1022.28        | 65.64627             | NULL
67108864          | 1022.54        | 65.62931             | NULL
67108864          | 1022.31        | 65.64447             | NULL
67108864          | 1021.97        | 65.66605             | NULL
67108864          | 1021.61        | 65.68945             | NULL
67108864          | 1021.35        | 65.70591             | NULL
67108864          | 1021.88        | 65.67196             | NULL
67108864          | 1021.66        | 65.68636             | NULL
67108864          | 1022.26        | 65.64729             | NULL
67108864          | 1021.70        | 65.68379             | NULL
67108864          | 1022.88        | 65.60776             | NULL
67108864          | 1021.96        | 65.66708             | NULL
67108864          | 1021.87        | 65.67247             | NULL
67108864          | 1021.90        | 65.67068             | NULL
67108864          | 1022.42        | 65.63753             | NULL
67108864          | 1022.48        | 65.63368             | NULL
67108864          | 1022.30        | 65.64523             | NULL
67108864          | 1022.46        | 65.63445             | NULL
67108864          | 1021.80        | 65.67736             | NULL
67108864          | 1022.33        | 65.64318             | NULL
67108864          | 1022.27        | 65.64704             | NULL
67108864          | 1022.20        | 65.65115             | NULL
67108864          | 1022.49        | 65.63265             | NULL
67108864          | 1023.21        | 65.58673             | NULL
67108864          | 1022.35        | 65.64164             | NULL
67108864          | 1021.80        | 65.67685             | NULL
67108864          | 1022.52        | 65.63086             | NULL
67108864          | 1022.75        | 65.61623             | NULL
67108864          | 1021.88        | 65.67171             | NULL
67108864          | 1022.68        | 65.62033             | NULL
67108864          | 1022.56        | 65.62803             | NULL
67108864          | 1023.20        | 65.58724             | NULL
67108864          | 1021.77        | 65.67890             | NULL
67108864          | 1022.72        | 65.61777             | NULL
67108864          | 1022.00        | 65.66451             | NULL
67108864          | 1022.58        | 65.62726             | NULL
67108864          | 1021.81        | 65.67659             | NULL
67108864          | 1021.89        | 65.67119             | NULL
67108864          | 1022.65        | 65.62265             | NULL
67108864          | 1022.03        | 65.66246             | NULL
67108864          | 1021.65        | 65.68661             | NULL
67108864          | 1022.07        | 65.65962             | NULL
67108864          | 1022.53        | 65.63034             | NULL
67108864          | 1022.25        | 65.64832             | NULL
67108864          | 1022.23        | 65.64935             | NULL
67108864          | 1022.22        | 65.65012             | NULL
67108864          | 1022.72        | 65.61803             | NULL
67108864          | 1022.43        | 65.63650             | NULL
67108864          | 1021.94        | 65.66836             | NULL
67108864          | 1022.28        | 65.64601             | NULL
67108864          | 1022.25        | 65.64807             | NULL
67108864          | 1021.98        | 65.66528             | NULL
67108864          | 1022.33        | 65.64318             | NULL
67108864          | 1022.09        | 65.65860             | NULL
67108864          | 1021.92        | 65.66913             | NULL
67108864          | 1022.29        | 65.64549             | NULL
67108864          | 1021.60        | 65.69022             | NULL
67108864          | 1022.71        | 65.61854             | NULL
67108864          | 1022.52        | 65.63112             | NULL
67108864          | 1021.99        | 65.66477             | NULL
67108864          | 1022.17        | 65.65320             | NULL
67108864          | 1022.47        | 65.63420             | NULL
67108864          | 1021.76        | 65.67968             | NULL
67108864          | 1021.92        | 65.66913             | NULL
67108864          | 1021.98        | 65.66579             | NULL
67108864          | 1021.81        | 65.67634             | NULL
67108864          | 1022.15        | 65.65448             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1022.46        | 65.63471             | NULL
67108864          | 1021.88        | 65.67171             | NULL
67108864          | 1021.98        | 65.66579             | NULL
67108864          | 1022.37        | 65.64036             | NULL
67108864          | 1021.96        | 65.66682             | NULL
67108864          | 1022.30        | 65.64498             | NULL
67108864          | 1021.75        | 65.68045             | NULL
67108864          | 1021.67        | 65.68559             | NULL
67108864          | 1021.86        | 65.67324             | NULL
67108864          | 1022.32        | 65.64344             | NULL
67108864          | 1021.78        | 65.67839             | NULL
67108864          | 1021.77        | 65.67916             | NULL
67108864          | 1021.86        | 65.67350             | NULL
67108864          | 1022.18        | 65.65243             | NULL
67108864          | 1021.69        | 65.68430             | NULL
67108864          | 1022.18        | 65.65295             | NULL
67108864          | 1021.96        | 65.66708             | NULL
67108864          | 1022.15        | 65.65448             | NULL
67108864          | 1022.48        | 65.63343             | NULL
67108864          | 1023.03        | 65.59801             | NULL
67108864          | 1021.76        | 65.67968             | NULL
67108864          | 1021.68        | 65.68456             | NULL
67108864          | 1021.46        | 65.69871             | NULL
67108864          | 1021.98        | 65.66579             | NULL
67108864          | 1022.49        | 65.63291             | NULL
67108864          | 1021.35        | 65.70591             | NULL
67108864          | 1022.20        | 65.65115             | NULL
67108864          | 1022.76        | 65.61520             | NULL
67108864          | 1022.23        | 65.64935             | NULL
67108864          | 1021.95        | 65.66734             | NULL
67108864          | 1022.14        | 65.65500             | NULL
67108864          | 1021.83        | 65.67530             | NULL
67108864          | 1021.68        | 65.68456             | NULL
67108864          | 1022.24        | 65.64909             | NULL
67108864          | 1021.87        | 65.67273             | NULL
67108864          | 1021.93        | 65.66862             | NULL
67108864          | 1022.18        | 65.65269             | NULL
67108864          | 1021.99        | 65.66502             | NULL
67108864          | 1021.79        | 65.67788             | NULL
67108864          | 1022.08        | 65.65911             | NULL
67108864          | 1022.45        | 65.63548             | NULL
67108864          | 1021.80        | 65.67710             | NULL
67108864          | 1021.84        | 65.67453             | NULL
67108864          | 1022.14        | 65.65525             | NULL
67108864          | 1021.63        | 65.68790             | NULL
67108864          | 1022.09        | 65.65834             | NULL
67108864          | 1022.36        | 65.64112             | NULL
67108864          | 1021.83        | 65.67504             | NULL
67108864          | 1021.53        | 65.69434             | NULL
67108864          | 1022.02        | 65.66271             | NULL
67108864          | 1022.17        | 65.65320             | NULL
67108864          | 1022.14        | 65.65551             | NULL
67108864          | 1021.89        | 65.67145             | NULL
67108864          | 1021.38        | 65.70411             | NULL
67108864          | 1021.29        | 65.71003             | NULL
67108864          | 1022.14        | 65.65551             | NULL
67108864          | 1022.45        | 65.63548             | NULL
67108864          | 1021.70        | 65.68379             | NULL
67108864          | 1022.40        | 65.63830             | NULL
67108864          | 1022.15        | 65.65448             | NULL
67108864          | 1021.68        | 65.68456             | NULL
67108864          | 1022.04        | 65.66194             | NULL
67108864          | 1021.99        | 65.66502             | NULL
67108864          | 1021.69        | 65.68430             | NULL
67108864          | 1022.63        | 65.62392             | NULL
67108864          | 1022.40        | 65.63830             | NULL
67108864          | 1022.27        | 65.64704             | NULL
67108864          | 1022.62        | 65.62444             | NULL
67108864          | 1021.76        | 65.67968             | NULL
67108864          | 1022.10        | 65.65783             | NULL
67108864          | 1022.34        | 65.64267             | NULL
67108864          | 1021.96        | 65.66657             | NULL
67108864          | 1021.93        | 65.66862             | NULL
67108864          | 1021.62        | 65.68867             | NULL
67108864          | 1021.77        | 65.67890             | NULL
67108864          | 1021.95        | 65.66734             | NULL
67108864          | 1022.20        | 65.65166             | NULL
67108864          | 1022.21        | 65.65063             | NULL
67108864          | 1022.23        | 65.64935             | NULL
67108864          | 1022.71        | 65.61879             | NULL
67108864          | 1022.56        | 65.62829             | NULL
67108864          | 1022.25        | 65.64807             | NULL
67108864          | 1022.16        | 65.65423             | NULL
67108864          | 1022.38        | 65.64010             | NULL
67108864          | 1022.47        | 65.63394             | NULL
67108864          | 1022.05        | 65.66117             | NULL
67108864          | 1022.29        | 65.64575             | NULL
67108864          | 1022.25        | 65.64832             | NULL
67108864          | 1022.25        | 65.64807             | NULL
67108864          | 1021.93        | 65.66888             | NULL
67108864          | 1021.76        | 65.67942             | NULL
67108864          | 1022.28        | 65.64601             | NULL
67108864          | 1022.70        | 65.61905             | NULL
67108864          | 1022.07        | 65.65962             | NULL
67108864          | 1022.38        | 65.63959             | NULL
67108864          | 1022.22        | 65.65012             | NULL
67108864          | 1021.96        | 65.66657             | NULL
67108864          | 1022.76        | 65.61520             | NULL
67108864          | 1022.11        | 65.65705             | NULL
67108864          | 1022.58        | 65.62726             | NULL
67108864          | 1022.27        | 65.64678             | NULL
67108864          | 1022.33        | 65.64318             | NULL
67108864          | 1022.50        | 65.63214             | NULL
67108864          | 1022.26        | 65.64781             | NULL
67108864          | 1022.30        | 65.64498             | NULL
67108864          | 1022.04        | 65.66143             | NULL
67108864          | 1022.10        | 65.65757             | NULL
67108864          | 1022.25        | 65.64807             | NULL
67108864          | 1022.06        | 65.66039             | NULL
67108864          | 1022.08        | 65.65936             | NULL
67108864          | 1022.17        | 65.65320             | NULL
67108864          | 1022.03        | 65.66220             | NULL
67108864          | 1021.96        | 65.66708             | NULL
67108864          | 1022.90        | 65.60622             | NULL
67108864          | 1022.36        | 65.64112             | NULL
67108864          | 1021.73        | 65.68173             | NULL
67108864          | 1021.58        | 65.69098             | NULL
67108864          | 1022.47        | 65.63420             | NULL
67108864          | 1021.90        | 65.67042             | NULL
67108864          | 1022.31        | 65.64447             | NULL
67108864          | 1022.41        | 65.63805             | NULL
67108864          | 1022.19        | 65.65217             | NULL
67108864          | 1022.48        | 65.63368             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1021.63        | 65.68790             | NULL
67108864          | 1022.07        | 65.65988             | NULL
67108864          | 1022.40        | 65.63882             | NULL
67108864          | 1022.09        | 65.65860             | NULL
67108864          | 1021.88        | 65.67171             | NULL
67108864          | 1021.90        | 65.67042             | NULL
67108864          | 1021.69        | 65.68430             | NULL
67108864          | 1021.84        | 65.67453             | NULL
67108864          | 1021.97        | 65.66605             | NULL
67108864          | 1023.34        | 65.57852             | NULL
67108864          | 1022.15        | 65.65448             | NULL
67108864          | 1022.24        | 65.64858             | NULL
67108864          | 1021.96        | 65.66708             | NULL
67108864          | 1022.14        | 65.65525             | NULL
67108864          | 1021.78        | 65.67813             | NULL
67108864          | 1022.66        | 65.62213             | NULL
67108864          | 1022.12        | 65.65628             | NULL
67108864          | 1021.99        | 65.66477             | NULL
67108864          | 1022.27        | 65.64678             | NULL
67108864          | 1021.78        | 65.67839             | NULL
67108864          | 1021.85        | 65.67402             | NULL
67108864          | 1022.38        | 65.64010             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1021.81        | 65.67634             | NULL
67108864          | 1021.40        | 65.70257             | NULL
67108864          | 1022.29        | 65.64575             | NULL
67108864          | 1022.13        | 65.65603             | NULL
67108864          | 1022.00        | 65.66399             | NULL
67108864          | 1021.93        | 65.66862             | NULL
67108864          | 1021.40        | 65.70282             | NULL
67108864          | 1022.44        | 65.63574             | NULL
67108864          | 1021.96        | 65.66708             | NULL
67108864          | 1021.69        | 65.68430             | NULL
67108864          | 1021.78        | 65.67865             | NULL
67108864          | 1022.48        | 65.63343             | NULL
67108864          | 1021.99        | 65.66502             | NULL
67108864          | 1022.48        | 65.63343             | NULL
67108864          | 1022.41        | 65.63779             | NULL
67108864          | 1021.99        | 65.66502             | NULL
67108864          | 1022.25        | 65.64832             | NULL
67108864          | 1021.99        | 65.66502             | NULL
67108864          | 1022.56        | 65.62803             | NULL
67108864          | 1021.66        | 65.68584             | NULL
67108864          | 1021.84        | 65.67427             | NULL
67108864          | 1022.22        | 65.65037             | NULL
67108864          | 1021.94        | 65.66836             | NULL
67108864          | 1021.34        | 65.70694             | NULL
67108864          | 1021.85        | 65.67376             | NULL
67108864          | 1021.62        | 65.68893             | NULL
67108864          | 1021.70        | 65.68353             | NULL
67108864          | 1022.45        | 65.63548             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1021.86        | 65.67324             | NULL
67108864          | 1021.56        | 65.69279             | NULL
67108864          | 1022.40        | 65.63882             | NULL
67108864          | 1022.12        | 65.65654             | NULL
67108864          | 1022.66        | 65.62187             | NULL
67108864          | 1022.31        | 65.64447             | NULL
67108864          | 1021.99        | 65.66502             | NULL
67108864          | 1021.14        | 65.71929             | NULL
67108864          | 1022.36        | 65.64112             | NULL
67108864          | 1022.00        | 65.66451             | NULL
67108864          | 1022.32        | 65.64395             | NULL
67108864          | 1022.23        | 65.64961             | NULL
67108864          | 1022.49        | 65.63291             | NULL
67108864          | 1022.53        | 65.63034             | NULL
67108864          | 1022.34        | 65.64267             | NULL
67108864          | 1022.01        | 65.66348             | NULL
67108864          | 1021.94        | 65.66836             | NULL
67108864          | 1022.93        | 65.60443             | NULL
67108864          | 1022.68        | 65.62085             | NULL
67108864          | 1022.15        | 65.65448             | NULL
67108864          | 1022.22        | 65.65037             | NULL
67108864          | 1022.18        | 65.65269             | NULL
67108864          | 1022.38        | 65.64010             | NULL
67108864          | 1022.30        | 65.64523             | NULL
67108864          | 1022.37        | 65.64062             | NULL
67108864          | 1022.11        | 65.65731             | NULL
67108864          | 1021.74        | 65.68096             | NULL
67108864          | 1022.70        | 65.61956             | NULL
67108864          | 1021.16        | 65.71826             | NULL
67108864          | 1022.46        | 65.63471             | NULL
67108864          | 1022.80        | 65.61263             | NULL
67108864          | 1021.96        | 65.66708             | NULL
67108864          | 1021.82        | 65.67556             | NULL
67108864          | 1022.20        | 65.65166             | NULL
67108864          | 1022.57        | 65.62777             | NULL
67108864          | 1022.21        | 65.65089             | NULL
67108864          | 1022.57        | 65.62777             | NULL
67108864          | 1022.11        | 65.65731             | NULL
67108864          | 1022.51        | 65.63138             | NULL
67108864          | 1022.55        | 65.62906             | NULL
67108864          | 1022.75        | 65.61623             | NULL
67108864          | 1022.60        | 65.62572             | NULL
67108864          | 1021.72        | 65.68199             | NULL
67108864          | 1022.36        | 65.64087             | NULL
67108864          | 1022.49        | 65.63291             | NULL
67108864          | 1022.66        | 65.62187             | NULL
67108864          | 1021.60        | 65.69022             | NULL
67108864          | 1022.09        | 65.65860             | NULL
67108864          | 1021.71        | 65.68276             | NULL
67108864          | 1022.08        | 65.65885             | NULL
67108864          | 1022.01        | 65.66348             | NULL
67108864          | 1022.60        | 65.62572             | NULL
67108864          | 1022.46        | 65.63497             | NULL
67108864          | 1022.30        | 65.64498             | NULL
67108864          | 1021.70        | 65.68379             | NULL
67108864          | 1022.82        | 65.61135             | NULL
67108864          | 1021.54        | 65.69382             | NULL
67108864          | 1022.30        | 65.64472             | NULL
67108864          | 1022.32        | 65.64344             | NULL
67108864          | 1021.57        | 65.69176             | NULL
67108864          | 1021.65        | 65.68687             | NULL
67108864          | 1022.18        | 65.65295             | NULL
67108864          | 1022.62        | 65.62469             | NULL
67108864          | 1022.86        | 65.60879             | NULL
67108864          | 1022.29        | 65.64549             | NULL
67108864          | 1021.50        | 65.69613             | NULL
67108864          | 1021.11        | 65.72135             | NULL
67108864          | 1022.58        | 65.62726             | NULL
67108864          | 1022.34        | 65.64241             | NULL
67108864          | 1022.02        | 65.66271             | NULL
67108864          | 1022.44        | 65.63600             | NULL
67108864          | 1022.42        | 65.63702             | NULL
67108864          | 1022.46        | 65.63497             | NULL
67108864          | 1022.50        | 65.63188             | NULL
67108864          | 1022.49        | 65.63265             | NULL
67108864          | 1022.70        | 65.61956             | NULL
67108864          | 1021.65        | 65.68687             | NULL
67108864          | 1021.66        | 65.68610             | NULL
67108864          | 1022.44        | 65.63625             | NULL
67108864          | 1022.51        | 65.63163             | NULL
67108864          | 1022.35        | 65.64164             | NULL
67108864          | 1021.77        | 65.67890             | NULL
67108864          | 1022.35        | 65.64190             | NULL
67108864          | 1022.76        | 65.61520             | NULL
67108864          | 1022.13        | 65.65603             | NULL
67108864          | 1021.87        | 65.67247             | NULL
67108864          | 1021.55        | 65.69331             | NULL
67108864          | 1022.33        | 65.64318             | NULL
67108864          | 1022.66        | 65.62213             | NULL
67108864          | 1021.91        | 65.67016             | NULL
67108864          | 1022.77        | 65.61494             | NULL
67108864          | 1021.48        | 65.69768             | NULL
67108864          | 1022.83        | 65.61084             | NULL
67108864          | 1022.53        | 65.63008             | NULL
67108864          | 1022.04        | 65.66143             | NULL
67108864          | 1022.52        | 65.63112             | NULL
67108864          | 1021.67        | 65.68533             | NULL
67108864          | 1022.54        | 65.62983             | NULL
67108864          | 1021.93        | 65.66888             | NULL
67108864          | 1022.26        | 65.64781             | NULL
67108864          | 1021.84        | 65.67453             | NULL
67108864          | 1021.38        | 65.70411             | NULL
67108864          | 1021.81        | 65.67659             | NULL
67108864          | 1022.48        | 65.63368             | NULL
67108864          | 1022.18        | 65.65243             | NULL
67108864          | 1022.58        | 65.62675             | NULL
67108864          | 1022.53        | 65.63008             | NULL
67108864          | 1022.18        | 65.65243             | NULL
67108864          | 1022.12        | 65.65628             | NULL
67108864          | 1021.81        | 65.67659             | NULL
67108864          | 1022.17        | 65.65346             | NULL
67108864          | 1021.98        | 65.66554             | NULL
67108864          | 1021.83        | 65.67530             | NULL
67108864          | 1022.09        | 65.65860             | NULL
67108864          | 1022.25        | 65.64807             | NULL
67108864          | 1022.07        | 65.65988             | NULL
67108864          | 1021.94        | 65.66810             | NULL
67108864          | 1022.56        | 65.62829             | NULL
67108864          | 1021.80        | 65.67710             | NULL
67108864          | 1022.16        | 65.65423             | NULL
67108864          | 1022.14        | 65.65525             | NULL
67108864          | 1022.24        | 65.64858             | NULL
67108864          | 1021.95        | 65.66759             | NULL
67108864          | 1022.46        | 65.63445             | NULL
67108864          | 1021.51        | 65.69562             | NULL
67108864          | 1022.04        | 65.66168             | NULL
67108864          | 1022.20        | 65.65115             | NULL
67108864          | 1022.00        | 65.66399             | NULL
67108864          | 1022.09        | 65.65860             | NULL
67108864          | 1021.46        | 65.69897             | NULL
67108864          | 1022.55        | 65.62880             | NULL
67108864          | 1022.48        | 65.63343             | NULL
67108864          | 1022.59        | 65.62624             | NULL
67108864          | 1022.02        | 65.66323             | NULL
67108864          | 1022.06        | 65.66013             | NULL
67108864          | 1022.20        | 65.65166             | NULL
67108864          | 1022.04        | 65.66194             | NULL
67108864          | 1021.74        | 65.68122             | NULL
67108864          | 1022.46        | 65.63471             | NULL
67108864          | 1022.58        | 65.62726             | NULL
67108864          | 1022.28        | 65.64601             | NULL
67108864          | 1022.11        | 65.65705             | NULL
67108864          | 1022.32        | 65.64395             | NULL
67108864          | 1022.55        | 65.62906             | NULL
67108864          | 1022.36        | 65.64138             | NULL
67108864          | 1022.14        | 65.65500             | NULL
67108864          | 1022.03        | 65.66220             | NULL
67108864          | 1022.24        | 65.64884             | NULL
67108864          | 1022.27        | 65.64678             | NULL
67108864          | 1022.76        | 65.61572             | NULL
